activity_year,loan_type,action_taken,loan_purpose,business_or_commercial_purpose,construction_method,occupancy_type,state_code,county_name,loan_amount,income,loan_term,property_value,total_units
2022,1,1,1,2,1,2,TX,Bexar County  ,215000,127000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,GA,Fayette County  ,325000,101000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,325000,135000.0,360.0,385000.0,1
2022,1,1,1,2,1,2,GA,Coweta County  ,255000,74000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,245000,97000.0,180.0,305000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,585000,315000.0,360.0,645000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,245000,55000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,UT,Utah County  ,625000,135000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,WA,Pierce County  ,335000,200000.0,360.0,835000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,405000,93000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,235000,83000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,755000,223000.0,360.0,945000.0,1
2022,1,1,1,2,1,1,GA,Forsyth County  ,535000,150000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,545000,113000.0,360.0,595000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,275000,104000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,MD,Montgomery County  ,625000,249000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,VA,Loudoun County  ,645000,119000.0,360.0,815000.0,1
2022,1,1,1,2,1,1,CA,Fresno County  ,345000,138000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,625000,375000.0,360.0,695000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,105000,37000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,765000,179000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,GA,Coweta County  ,345000,63000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,525000,173000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,CA,Riverside County  ,515000,105000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,215000,55000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,415000,74000.0,360.0,585000.0,1
2022,1,1,1,2,1,1,TX,Bastrop County  ,235000,250000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,UT,Utah County  ,435000,250000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,955000,290000.0,360.0,1285000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,275000,57000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,NC,Iredell County  ,55000,40000.0,180.0,445000.0,1
2022,1,1,1,2,1,1,TX,Tarrant County  ,285000,77000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Tarrant County  ,295000,138000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,GA,Gwinnett County  ,305000,87000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,225000,83000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,MD,Worcester County  ,405000,90000.0,360.0,455000.0,1
2022,1,1,1,2,1,2,FL,Brevard County  ,255000,155000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,235000,72000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,315000,128000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,395000,148000.0,360.0,535000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,275000,80000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,285000,73000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,195000,46000.0,360.0,225000.0,1
2022,1,1,1,2,1,2,TX,Denton County  ,245000,42000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,985000,233000.0,360.0,1225000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,125000,68000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,315000,90000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,325000,70000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,215000,56000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,SC,Dorchester County  ,315000,60000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,315000,210000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,525000,125000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,245000,116000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,265000,398000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,805000,316000.0,360.0,1005000.0,1
2022,1,1,1,2,1,1,CA,Fresno County  ,405000,86000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,275000,90000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,195000,91000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,205000,52000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,185000,52000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,UT,Utah County  ,595000,113000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,315000,128000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,505000,138000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,MD,Frederick County  ,475000,104000.0,360.0,495000.0,1
2022,1,1,1,2,1,2,FL,Lee County  ,335000,270000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,NC,Mecklenburg County  ,585000,130000.0,180.0,625000.0,1
2022,1,1,1,2,1,1,CA,El Dorado County ,675000,174000.0,360.0,945000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,445000,96000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,425000,108000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,SC,Berkeley County  ,305000,182000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,NJ,Burlington County  ,65000,104000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,245000,77000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,275000,137000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,305000,122000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,235000,56000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,255000,77000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,245000,66000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,295000,292000.0,360.0,305000.0,1
2022,1,1,1,2,1,2,TX,Bexar County  ,185000,125000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,335000,112000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1175000,293000.0,360.0,1475000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,215000,76000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,315000,384000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,275000,168000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,975000,213000.0,360.0,1215000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,315000,97000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,305000,101000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,145000,58000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,1005000,323000.0,360.0,1255000.0,1
2022,1,1,1,2,1,1,PA,York County  ,315000,105000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,NJ,Morris County  ,645000,240000.0,360.0,815000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,425000,130000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,FL,Collier County  ,155000,43000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,NC,Union County  ,455000,173000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,215000,116000.0,180.0,495000.0,1
2022,1,1,1,2,1,1,TX,Brazoria County  ,365000,182000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,435000,95000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,275000,158000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,295000,73000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,315000,413000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,305000,90000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,GA,Coweta County  ,335000,64000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,295000,68000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,245000,105000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,405000,164000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,FL,Manatee County  ,675000,273000.0,360.0,845000.0,1
2022,1,1,1,2,1,1,FL,Orange County  ,365000,255000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,295000,82000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Brazoria County  ,315000,254000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,415000,320000.0,360.0,435000.0,1
2022,1,1,1,2,1,2,FL,Palm Beach County ,785000,593000.0,360.0,1275000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,295000,80000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,315000,130000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,PA,Adams County  ,115000,62000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,475000,245000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,675000,151000.0,360.0,845000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,255000,120000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,695000,155000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,295000,121000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,755000,365000.0,360.0,1015000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,185000,114000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,CA,Placer County  ,75000,73000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,TX,Hays County  ,355000,108000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,835000,301000.0,360.0,1055000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,265000,56000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,295000,66000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,355000,104000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,765000,195000.0,360.0,1175000.0,1
2022,1,1,1,2,1,1,CT,Hartford County  ,815000,310000.0,360.0,1025000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,705000,238000.0,360.0,1005000.0,1
2022,1,1,1,2,1,1,TX,Rockwall County  ,335000,216000.0,360.0,345000.0,1
2022,1,1,1,2,1,2,FL,Charlotte County  ,415000,256000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,225000,47000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,WA,Clark County  ,695000,335000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,435000,112000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,OR,Multnomah County  ,535000,84000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,405000,116000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,NC,Gaston County  ,415000,128000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1205000,264000.0,360.0,1675000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,305000,159000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,VA,James City County ,365000,92000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,435000,150000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,335000,48000.0,360.0,445000.0,1
2022,1,1,1,2,1,2,TX,Dallas County  ,325000,173000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,TX,Chambers County  ,195000,120000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,425000,122000.0,360.0,535000.0,1
2022,1,1,1,2,1,1,WA,Clark County  ,145000,93000.0,360.0,525000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,225000,77000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,CA,Placer County  ,445000,79000.0,360.0,635000.0,1
2022,1,1,1,2,1,1,WA,King County  ,485000,100000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,CA,Fresno County  ,1365000,2006000.0,360.0,1705000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,685000,225000.0,360.0,865000.0,1
2022,1,1,1,2,1,2,NV,Clark County  ,195000,108000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,MD,Prince George  ,295000,150000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,CA,Placer County  ,645000,124000.0,360.0,685000.0,1
2022,1,1,1,2,1,2,UT,Davis County  ,465000,148000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,365000,92000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,405000,98000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,205000,57000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,305000,145000.0,360.0,375000.0,1
2022,1,1,1,2,1,2,FL,Manatee County  ,685000,265000.0,360.0,855000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,135000,163000.0,180.0,285000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,275000,143000.0,360.0,295000.0,1
2022,1,1,1,2,1,2,TX,Bexar County  ,225000,769000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,295000,91000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,WA,Pierce County  ,645000,159000.0,360.0,695000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,355000,89000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NC,Brunswick County  ,225000,43000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,265000,132000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,295000,152000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,385000,128000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,705000,375000.0,360.0,875000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,815000,187000.0,360.0,1025000.0,1
2022,1,1,1,2,1,1,TX,Tarrant County  ,435000,199000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,705000,177000.0,360.0,885000.0,1
2022,1,1,1,2,1,1,NC,Durham County  ,155000,46000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,TX,Brazoria County  ,375000,140000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,715000,204000.0,360.0,895000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,255000,49000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,WV,Jefferson County  ,95000,191000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,1395000,431000.0,360.0,1745000.0,1
2022,1,1,1,2,1,1,NC,Mecklenburg County  ,225000,88000.0,240.0,325000.0,1
2022,1,1,1,2,1,1,CA,El Dorado County ,125000,127000.0,360.0,705000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,95000,41000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,995000,285000.0,360.0,1255000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,855000,339000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,285000,51000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,325000,112000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,775000,235000.0,360.0,1025000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1185000,216000.0,360.0,1475000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,705000,260000.0,360.0,885000.0,1
2022,1,1,1,2,1,1,MD,Baltimore County  ,95000,127000.0,180.0,395000.0,1
2022,1,1,1,2,1,1,CA,Ventura County  ,735000,182000.0,360.0,915000.0,1
2022,1,1,1,2,1,1,CA,Yuba County  ,445000,114000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,235000,145000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,315000,130000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,405000,109000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,125000,62000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,305000,62000.0,360.0,675000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,185000,114000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MN,Anoka County  ,195000,97000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,325000,113000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,WA,Pierce County  ,745000,237000.0,360.0,875000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,925000,316000.0,360.0,1155000.0,1
2022,1,1,1,2,1,2,SC,Horry County  ,195000,89000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Galveston County  ,415000,249000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,445000,176000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,TX,Galveston County  ,365000,112000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,355000,92000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,TX,Guadalupe County  ,325000,110000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TN,Rutherford County  ,285000,55000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1915000,0.0,360.0,2395000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1185000,324000.0,360.0,1475000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1415000,358000.0,360.0,1765000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,645000,164000.0,360.0,885000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,295000,73000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,CA,Contra Costa County ,715000,185000.0,360.0,895000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,205000,106000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,775000,369000.0,360.0,965000.0,1
2022,1,1,1,2,1,1,UT,Salt Lake County ,335000,51000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,165000,86000.0,360.0,515000.0,1
2022,1,1,1,2,1,2,FL,Lee County  ,645000,360000.0,360.0,1345000.0,1
2022,1,1,1,2,1,2,FL,Broward County  ,995000,431000.0,180.0,2095000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,255000,92000.0,180.0,595000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,665000,224000.0,360.0,885000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,295000,85000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,SC,Charleston County  ,875000,292000.0,360.0,995000.0,1
2022,1,1,1,2,1,1,IN,Madison County  ,335000,110000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,CA,Placer County  ,195000,84000.0,360.0,715000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1155000,281000.0,360.0,1535000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,975000,223000.0,360.0,1215000.0,1
2022,1,1,1,2,1,1,WA,King County  ,1125000,307000.0,360.0,1405000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1105000,438000.0,360.0,1225000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1045000,276000.0,360.0,1305000.0,1
2022,1,1,1,2,1,1,SC,Charleston County  ,815000,231000.0,360.0,1025000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,535000,120000.0,360.0,595000.0,1
2022,1,1,1,2,1,2,MT,Flathead County  ,1245000,1461000.0,360.0,1555000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,1125000,291000.0,360.0,1325000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,715000,183000.0,360.0,835000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,715000,237000.0,360.0,845000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1075000,301000.0,360.0,1345000.0,1
2022,1,1,1,2,1,1,FL,Escambia County  ,85000,97000.0,180.0,335000.0,1
2022,1,1,1,2,1,1,TX,Ellis County  ,65000,70000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,835000,271000.0,360.0,1045000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,795000,190000.0,360.0,1005000.0,1
2022,1,1,1,2,1,1,FL,St. Lucie County ,105000,60000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,755000,275000.0,360.0,975000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,725000,210000.0,360.0,905000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,825000,236000.0,360.0,1035000.0,1
2022,1,1,1,2,1,1,WA,King County  ,1155000,294000.0,360.0,1445000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1095000,338000.0,360.0,1365000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,105000,48000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,NJ,Bergen County  ,455000,106000.0,360.0,575000.0,2
2022,1,1,1,2,1,1,MD,Montgomery County  ,495000,164000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,IN,Hamilton County  ,105000,117000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,WA,Kitsap County  ,45000,82000.0,360.0,595000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,805000,189000.0,360.0,1005000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1065000,248000.0,360.0,1665000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1445000,404000.0,360.0,1695000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,95000,54000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1235000,400000.0,360.0,1735000.0,1
2022,1,1,1,2,1,1,FL,Seminole County  ,725000,273000.0,360.0,845000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,145000,78000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,925000,238000.0,360.0,1685000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,755000,207000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1285000,399000.0,360.0,1605000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,85000,57000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,245000,167000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CA,Ventura County  ,835000,212000.0,360.0,1045000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,925000,413000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1825000,621000.0,360.0,2285000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,765000,293000.0,360.0,905000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,215000,142000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,705000,181000.0,360.0,885000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,345000,131000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,155000,48000.0,360.0,645000.0,1
2022,1,1,1,2,1,2,DE,Sussex County  ,235000,145000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1275000,376000.0,360.0,1595000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,765000,317000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,CO,Weld County  ,535000,145000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,195000,110000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,GA,Cherokee County  ,365000,61000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,GA,Gwinnett County  ,305000,96000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,435000,191000.0,360.0,465000.0,1
2022,1,1,1,2,1,2,CA,San Diego County ,895000,379000.0,360.0,1195000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,105000,179000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,985000,256000.0,360.0,1235000.0,1
2022,1,1,1,2,1,1,CA,El Dorado County ,915000,712000.0,360.0,1225000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1285000,405000.0,360.0,1685000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1105000,294000.0,360.0,1295000.0,1
2022,1,1,1,2,1,1,SC,Berkeley County  ,365000,76000.0,360.0,525000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,185000,70000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,955000,200000.0,360.0,1205000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1455000,375000.0,360.0,1815000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,255000,62000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,SC,Dorchester County  ,135000,76000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,NJ,Morris County  ,125000,148000.0,360.0,855000.0,1
2022,1,1,1,2,1,2,IN,Hendricks County  ,45000,50000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,815000,200000.0,360.0,1275000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,175000,121000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,315000,124000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1015000,223000.0,360.0,1385000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,685000,440000.0,360.0,855000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,885000,184000.0,360.0,1105000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1015000,277000.0,360.0,1265000.0,1
2022,1,1,1,2,1,1,CA,Alameda County  ,1005000,291000.0,360.0,1255000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,1155000,376000.0,360.0,1445000.0,1
